host_id;host_url;host_name;host_since;host_ville;host_pays;host_about;host_response_time;host_response_rate;host_acceptance_rate;host_is_superhost;host_listings_count;host_total_listings_count
13911145;https://www.airbnb.com/users/show/13911145;Paul Et Lucie;41734;Bayonne;France;"Nous sommes des globe trotteurs qui profitons de nos weekends pour s'évader.
Nous avons aussi beaucoup parcouru le Pays Basque qui est une région magnifique entre mer et montagne. Nous avons hâte de vous faire découvrir ce bel endroit ainsi que notre charmante ville de Bayonne.";within a day;1;0,5;0;1;1
534972601;https://www.airbnb.com/users/show/534972601;Florian;45170;Anglet;France;;;;;0;1;1
535003374;https://www.airbnb.com/users/show/535003374;Isabelle;45170;Hasparren;France;C'est avec bonne humeur que je vous accueillerai dans ma modeste habitation sur les hauteurs du village :);within a few hours;1;1;0;1;1
508785481;https://www.airbnb.com/users/show/508785481;Morty;45022;Saint-Martin-d'Arberoue;France;;within a day;1;;0;1;1
37413936;https://www.airbnb.com/users/show/37413936;Fanny;42188;Domezain-Berraute;France;;within a few hours;1;0,98;0;1;1
24232534;https://www.airbnb.com/users/show/24232534;Léa;41970;Bidart;France;;within an hour;1;0,9;0;1;2
85257685;https://www.airbnb.com/users/show/85257685;Julien;42573;;;;within an hour;1;1;0;1;1
12448107;https://www.airbnb.com/users/show/12448107;Pierre;41691;Monein;France;;;;;0;1;1
440531620;https://www.airbnb.com/users/show/440531620;Josy;44576;Iholdy;France;;within an hour;1;1;0;2;2
535298369;https://www.airbnb.com/users/show/535298369;Sébastien;45172;Ascain;France;;within an hour;1;0,91;0;1;1
387790808;https://www.airbnb.com/users/show/387790808;Nicolas;44235;;;;within an hour;1;0,98;0;1;1
35617496;https://www.airbnb.com/users/show/35617496;Camille;42167;Saint-Jean-de-Luz;France;;within a day;0,9;0,92;0;1;1
533679027;https://www.airbnb.com/users/show/533679027;Floria;45162;Saint-Brevin-les-Pins;France;;within an hour;1;0,98;0;1;1
5797199;https://www.airbnb.com/users/show/5797199;Charlotte;41370;Paris;France;"Paris 75008,
2 enfants: 3ans et 3 mois ";a few days or more;0,33;0;0;1;2
23918096;https://www.airbnb.com/users/show/23918096;Marco;41962;Paris;France;;;;;0;1;1
535781126;https://www.airbnb.com/users/show/535781126;Élisabeth;45175;Brest;France;;within an hour;1;0,5;0;2;2
340136786;https://www.airbnb.com/users/show/340136786;Sandrine;43894;Sare;France;;within a few hours;0,83;0,75;0;1;1
442376531;https://www.airbnb.com/users/show/442376531;Hanje;44588;;;;within a few hours;0,9;0,36;0;1;1
300101911;https://www.airbnb.com/users/show/300101911;Flavie;43742;Biarritz;France;;a few days or more;0,17;0;0;1;1
535840103;https://www.airbnb.com/users/show/535840103;Romina;45175;Urrugne;France;;within an hour;1;0,79;0;1;1
520822947;https://www.airbnb.com/users/show/520822947;Maxime;45096;Bordeaux;France;"Vous pouvez nous retrouver directement sur notre site internet caporizon où vous trouverez toutes nos locations pour louer en direct.
C'est avec plaisir que nous Caporizon, nous vous recevrons dans nos differentes locations à travers la France et Portugal. 
 On adore ces regions, donc nous n'avons qu'une envie c'est de vous faire découvrir ces lieux magiques et de vous faire passer des vacances inoubliables.
A tres vite pour nous rencontrer ; )";within an hour;1;1;0;9;9
536091046;https://www.airbnb.com/users/show/536091046;Frédérique;45177;;;;within a day;0,5;0,5;0;1;1
8765296;https://www.airbnb.com/users/show/8765296;Anne Marie;41528;Bidart;France;Je vie à Bidart;within a few hours;1;1;0;1;2
19507809;https://www.airbnb.com/users/show/19507809;Pauline;41856;;;;within an hour;1;1;0;1;1
33331113;https://www.airbnb.com/users/show/33331113;Loïc;42138;Toulouse;France;"Bonjour moi c’est Loïc 
Voyageur invétéré j’aime découvrir la France et le monde ";;;;0;1;1
261625963;https://www.airbnb.com/users/show/261625963;Déborah;43598;Bayonne;France;;within a few hours;1;0,83;0;2;3
37570400;https://www.airbnb.com/users/show/37570400;Béatrice;42190;Boucau;France;maman célibataire de 3 grands enfants qui ont quitté le nid;within an hour;1;1;0;2;2
49950649;https://www.airbnb.com/users/show/49950649;Christine;42334;Bayonne;France;;within an hour;1;0,95;0;1;1
534501068;https://www.airbnb.com/users/show/534501068;Céline;45167;Anglet;France;;within a day;0,56;0;0;1;1
77852442;https://www.airbnb.com/users/show/77852442;Aïnhoa;42536;Urrugne;France;;within a few hours;1;0,33;0;1;1
389973757;https://www.airbnb.com/users/show/389973757;Olivier;44251;Hendaye;France;;within a few hours;1;1;0;1;1
10329413;https://www.airbnb.com/users/show/10329413;Anthony;41607;Bordeaux;France;Basque ayant migré un peu plus au Nord. ;within an hour;1;0,33;0;1;2
63035368;https://www.airbnb.com/users/show/63035368;Danielle;42444;;;;within a few hours;1;0,5;0;1;1
535744885;https://www.airbnb.com/users/show/535744885;Mayie;45175;;;;within a day;1;0;0;1;1
536578557;https://www.airbnb.com/users/show/536578557;Charline;45180;Urt;France;;a few days or more;0;0;0;1;1
519733636;https://www.airbnb.com/users/show/519733636;Virginie;45090;;;;within an hour;1;0,88;0;1;2
170027418;https://www.airbnb.com/users/show/170027418;Ana Carolina Et Mathieu;43126;Saint-Palais;France;;within an hour;1;1;0;1;1
331757195;https://www.airbnb.com/users/show/331757195;Pascale;43859;;;;;;;0;1;1
43856888;https://www.airbnb.com/users/show/43856888;Roxane;42257;Bayonne;France;;within an hour;1;1;0;1;1
36462721;https://www.airbnb.com/users/show/36462721;Alice;42177;Bonloc;France;"43ans, je voyage en famille recomposée avec une petite fille de 3 ans, mon compagnon et ses 2 ados de 14cet 17 ans!Vivants à la campagne toute l'année, nous aimons le grand air, les grands horizons et les beaux villages de France !
Habitatant au pays basque, j'ai été moi-même hôte !";within a few hours;1;1;0;1;1
205974658;https://www.airbnb.com/users/show/205974658;Gillian Wilkes;43310;Bouchamps-lès-Craon;France;J’habite en Mayenne et cet appartement est pour les vacances;within an hour;1;1;0;1;1
538975734;https://www.airbnb.com/users/show/538975734;Olivier Et Cécile;45195;;;;within an hour;1;0,83;0;1;1
536669842;https://www.airbnb.com/users/show/536669842;Jean-Pierre;45180;Ciboure;France;;within an hour;1;0,91;0;1;2
133577856;https://www.airbnb.com/users/show/133577856;Céline;42891;Saint-Pée-sur-Nivelle;France;Bonjour je m'appelle Céline, mariée et maman de 3 enfants. Avec ma famille nous adorons voyager ;;;;0;1;1
539564260;https://www.airbnb.com/users/show/539564260;Stéphanie;45198;Ustaritz;France;"Mes enfants vivent avec moi la moitié du temps.
Je suis une femme discrète, sportive, aimant la nature, la randonnée, les voyages et la photographie.
J'apprends la bachata et la kizomba.
J'ai un van depuis quelques mois et j'en profite pour découvrir les joies du road trip, en toute simplicité";within an hour;1;1;0;2;2
539646771;https://www.airbnb.com/users/show/539646771;Denis;45199;;;;within an hour;1;0,79;0;1;1
6459219;https://www.airbnb.com/users/show/6459219;Béatrice;41412;Biarritz;France;"Passionnée de la mer, de Biarritz , je serai heureuse de vous faire découvrir
ses cafés festifs et typiquement basques et son surf.";;;1;0;2;2
133059393;https://www.airbnb.com/users/show/133059393;Agence Poplidays;42888;;;"Poplidays est une agence de voyage française, basée à Urrugne, au Pays Basque. Nous distribuons des logements situés partout en France.
Les biens que nous proposons à la location sont TOUS gérés par des professionnels. 
Notre service de réservation est basé au Pays Basque et nous sommes à votre disposition pour répondre à toutes vos questions.
N'hésitez pas à nous contacter, nous serons ravis de vous accompagner pour vos prochaines vacances.";within an hour;0,96;1;0;3885;6563
516700142;https://www.airbnb.com/users/show/516700142;Nathan;45072;Biarritz;France;;a few days or more;0,4;0;0;2;2
66930723;https://www.airbnb.com/users/show/66930723;Tomris;42472;Broek in Waterland;Netherlands;"Hello, we are a family of 4!  

My name is Tomris and my husband's name is Nanne. We have 2 sons; Ramses (16). and Jim (11)

We like to sport. We surf, ski, hike & mountainbike, go out on adventures and travel the world.

We also put a lot of love in our home. We are creative, always collect treasures from our travels and we have a special interest (vintage) design and art.";within an hour;1;0,75;0;3;3
539781486;https://www.airbnb.com/users/show/539781486;Nicolas;45200;;;;;;;0;1;1
21673080;https://www.airbnb.com/users/show/21673080;Béatrice;41905;Montesson;France;"Je suis Docteur en Sciences de l'Education et j'enseigne à l'Université de Nanterre. Je suis maman de trois grands enfants dont deux vivent encore à la maison. J'aime recevoir et je suis très attentive au bien être de mes visiteurs. Ma fille adore cuisiner et surtout pâtisser. Elle se fera un plaisir de vous préparer des délicieux petits déjeuners ! Je propose deux logements distincts. Un premier - La Villa du Dauphin Blanc -  situé à Anglet limite Biarritz qui est une grande maison de vacances et une chambre dans la maison dans laquelle je vis dans les Yvelines avec mes enfants.

";within a few hours;1;0,5;0;1;2
68375803;https://www.airbnb.com/users/show/68375803;Sandra;42482;Sare;France;;within an hour;1;1;0;1;1
539859167;https://www.airbnb.com/users/show/539859167;Mickael;45200;Bassussarry;France;;within an hour;1;0,86;0;1;1
32702230;https://www.airbnb.com/users/show/32702230;Marie;42129;Biarritz;France;;within an hour;0,89;0,57;0;1;1
498037973;https://www.airbnb.com/users/show/498037973;June;44952;;;;within an hour;1;0,86;0;1;1
3874504;https://www.airbnb.com/users/show/3874504;Gaelle;41197;Bayonne;France;;within a few hours;1;;0;3;3
127089066;https://www.airbnb.com/users/show/127089066;Patrick;42847;Anglet;France;"Véro et moi aimons les gens, les voyages, les randos pédestres et sorties vélo - VTT - la danse - Fitness - Méditation - Yoga 
Golfeur sur le parcours de Chiberta
Nous aimons la vie en général, les belles rencontres et prônons le plaisir de partager 
A Anglet depuis 1991 nous avons le bonheur d'avoir de nombreux amis  des deux côtés de la frontière.
Hola amig@s
bienvenido";within a few hours;1;0,83;0;1;1
31003353;https://www.airbnb.com/users/show/31003353;Hélène;42105;Urrugne;France;;within an hour;1;0,9;0;1;1
387895837;https://www.airbnb.com/users/show/387895837;Violette;44236;;;;within a few hours;0,9;0,67;0;1;1
254296253;https://www.airbnb.com/users/show/254296253;Barbara;43564;;;;within an hour;1;1;0;1;1
58292270;https://www.airbnb.com/users/show/58292270;Aurore;42411;Bayonne;France;Discutons !;within a day;0,5;0,67;0;1;2
191110433;https://www.airbnb.com/users/show/191110433;Nicolas;43243;;;;within a day;0,86;1;0;4;4
540309104;https://www.airbnb.com/users/show/540309104;Mario;45203;;;;within an hour;1;0,88;0;1;1
529473208;https://www.airbnb.com/users/show/529473208;Emilie;45140;;;;within a few hours;0,9;0,8;0;1;1
532338952;https://www.airbnb.com/users/show/532338952;Holidu;45155;;;With Holidu, you can find your perfect vacation rental easily. Find everything from a snug chalet in the Alps to a dreamlike beach villa in Mallorca. For a relaxing stay in Europe's most beautiful regions, we focus on working with certified hosts, whose rentals meet our high-quality criteria. In addition to focusing on quality, we offer customer service that supports you efficiently with all your questions and concerns 7 days a week.;within an hour;1;0,99;0;385;441
14256304;https://www.airbnb.com/users/show/14256304;Alain;41743;Paris;France;;;;;0;1;1
166356278;https://www.airbnb.com/users/show/166356278;Aurelie;43107;Florensac;France;;within a few hours;1;0,4;0;1;1
79470540;https://www.airbnb.com/users/show/79470540;Roxane;42544;Anglet;France;;within a few hours;1;0,5;0;1;1
182724510;https://www.airbnb.com/users/show/182724510;Dorothée;43196;Paris;France; Souvent en déplacement pour découvrir  les territoires inconnus la mer le sport et la culture, Je suis heureuse de partager mon refuge au bord de Seine pour accueillir des personnes de toutes nationalités afin qu’elles puissent passer un bon séjour. ;within an hour;0,9;0,67;0;4;5
1482105;https://www.airbnb.com/users/show/1482105;Alex;40884;Hendaye;France;"De double nationalité franco-chilienne, j'aime voyager, être dans la nature, découvrir et rencontrer de nouvelles personnes. Je suis aussi passionné de musique et je joue de la guitare depuis de nombreuses années. 

Mes amis disent de moi que je suis très accueillant et que j'adore recevoir, c'est pourquoi je mettrai tout en oeuvre pour que votre séjour soit le plus incroyable possible et je serai disponible pour répondre à toutes vos questions.";within an hour;1;0,88;0;1;1
57530613;https://www.airbnb.com/users/show/57530613;Julie;42405;Biriatou;France;;;;;0;1;1
194760763;https://www.airbnb.com/users/show/194760763;David;43261;Biarritz;France;;within an hour;1;1;0;2;2
221987869;https://www.airbnb.com/users/show/221987869;Charlotte;43395;Anglet;France;;a few days or more;0;0;0;1;1
25047492;https://www.airbnb.com/users/show/25047492;Hélène;41994;Bidarray;France;;within a day;1;1;0;1;3
29206271;https://www.airbnb.com/users/show/29206271;Murielle;42075;Cambo-les-Bains;France;;within an hour;1;1;0;1;1
38308482;https://www.airbnb.com/users/show/38308482;Elisabeth;42198;Biarritz;France;;;;0;0;1;1
541127044;https://www.airbnb.com/users/show/541127044;Adrien;45208;;;;within an hour;1;0,78;0;1;1
512343094;https://www.airbnb.com/users/show/512343094;Christian;45045;;;;within an hour;1;1;0;1;2
42416485;https://www.airbnb.com/users/show/42416485;Christine;42240;;;;within a day;1;1;0;1;1
542432409;https://www.airbnb.com/users/show/542432409;Stephane;45217;;;;within an hour;1;1;0;1;2
86461561;https://www.airbnb.com/users/show/86461561;Thomas;42579;Anglet;France;;within a day;0,89;0,57;0;1;1
493949210;https://www.airbnb.com/users/show/493949210;Hiruetako;44928;;;;;;;0;1;1
433137295;https://www.airbnb.com/users/show/433137295;Loic, Estelle And Co;44523;;;;;;;0;1;1
541487532;https://www.airbnb.com/users/show/541487532;Pierre;45211;;;;within an hour;0,9;1;0;1;2
45822771;https://www.airbnb.com/users/show/45822771;Fabien;42282;Anglet;France;;a few days or more;0,2;0;0;1;1
171570023;https://www.airbnb.com/users/show/171570023;Florent;43135;Villeneuve-sur-Lot;France;;within a few hours;0,83;0,5;0;1;1
542914148;https://www.airbnb.com/users/show/542914148;Pierrette;45221;;;;within an hour;1;1;0;1;1
540888946;https://www.airbnb.com/users/show/540888946;Michel;45207;;;;;;;0;1;1
541640101;https://www.airbnb.com/users/show/541640101;Jean-Louis;45212;;;;within an hour;1;0,5;0;1;1
31633014;https://www.airbnb.com/users/show/31633014;Guillaume;42115;Hendaye;France;Bonjour, je suis un grand voyageur et fan de découvrir les habitudes et les gens dans chacun de mes déplacements;within a few hours;1;0,88;0;1;1
339626008;https://www.airbnb.com/users/show/339626008;Paola;43891;Paris;France;;within an hour;1;1;0;1;1
177996407;https://www.airbnb.com/users/show/177996407;La Conciergerie;43171;Biarritz;France;;within a day;1;0;0;1;2
167221786;https://www.airbnb.com/users/show/167221786;Pauline;43111;Hendaye;France;;within an hour;1;0,87;0;1;1
33225766;https://www.airbnb.com/users/show/33225766;Benoit;42136;Paris;France;;within an hour;1;1;1;2;2
541922650;https://www.airbnb.com/users/show/541922650;Yannick;45214;;;;within an hour;1;1;0;1;6
543237846;https://www.airbnb.com/users/show/543237846;Sophie;45223;;;;within an hour;1;1;0;1;1
6962141;https://www.airbnb.com/users/show/6962141;Marie Charlotte;41442;Ahetze;France;"
Aime la nature,les animaux , la musique et la lecture...la danse aussi.
Aime les bons repas et le bon vin!";within a few hours;1;1;0;1;1
543296838;https://www.airbnb.com/users/show/543296838;Diane;45223;;;;within a day;1;;0;1;1
137109565;https://www.airbnb.com/users/show/137109565;Yamina;42912;Cassis;France;;within an hour;1;1;1;12;17
26052150;https://www.airbnb.com/users/show/26052150;Sébastien;42017;Bayonne;France;;;;;0;1;1
542252585;https://www.airbnb.com/users/show/542252585;Catherine;45216;;;;;;;0;1;1
507481664;https://www.airbnb.com/users/show/507481664;Solange;45013;Mauléon-Licharre;France;;within an hour;0,8;0,95;1;1;1
543419049;https://www.airbnb.com/users/show/543419049;Maider, Oihana Et Robin;45224;;;;within an hour;1;1;0;1;1
299643731;https://www.airbnb.com/users/show/299643731;Michelle;43741;;;;within an hour;1;0,99;0;2;2
90505701;https://www.airbnb.com/users/show/90505701;Julie;42599;Bayonne;France;;within a day;1;0,62;0;1;1
